"sigma.param","Mean","StdDev"
"const",0.0322049042848461,0.00995569711685792
"t",1.83374399905108,0.205236865419017
"t2",1.38949865494814,0.121974434269702
"w",1.6305019505366,0.112839155530588
"w2",1.37658552746048,0.078157244648993
"c",3.05840596665872,0.110392878916138
"c2",-0.639304798089122,0.0561987674459329
"tw",-2.11788231467664,0.101779439817371
"tc",-0.530493613116619,0.106256847349815
"wc",0.17055673093181,0.0742083435467649
