"mu.param","Mean","StdDev"
"t",-5.70636123466806,0.769349370144004
"t2",-2.48580120401874,0.79288792093361
"w",12.2027798063138,0.483740699520342
"w2",-2.85594215992691,0.196262369238057
"c",20.025782135407,0.725792343348125
"c2",-2.88985554587061,0.703175973790997
"tw",-1.08181250349404,0.222105028978291
"tc",-0.833351853285266,0.19291843131293
"wc",0.947821202867563,0.196795846496104
"t3",0.0894136403690744,0.207509260774864
"w3",0.464364347519501,0.255799368711671
"c3",0.22720266218857,0.163185641923894
