"mu.param","Mean","StdDev"
"t",0.567044743287696,0.715358813370823
"t2",0.0644055567445624,0.818614596741959
"w",0.399837051016605,0.434177813873244
"w2",-0.186446326397581,0.192447659257085
"c",13.6080474533741,0.664821274314601
"c2",0.548158195445419,0.648745592301011
"tw",0.104902846715828,0.259700733093813
"tc",0.0202564824129591,0.242832519710871
"wc",-0.199430272784155,0.194203153786306
"t3",-0.754288867846188,0.242745486821455
"w3",0.128540174246296,0.233137782483651
"c3",-0.295168481601965,0.155761599690024
