"mu.param","Mean","StdDev"
"t",-16.8278843658443,2.29101009599693
"t2",-0.863967971690722,1.11803376527011
"w",-0.504987797027059,1.11596106334909
"w2",-0.303333933978421,0.902089713271914
"c",3.19427984161808,0.847869853531715
"c2",-0.486600413178529,0.437749518683619
"tw",0.923968264033059,1.73790767578501
"tc",-0.542477962532909,2.01553028056811
"wc",0.0228069526402318,1.16286271447147
"twc",-0.0512022545278773,0.684104426595036
"tw2",-0.0918881898654884,0.717981762819645
"tc2",0.0581127821387256,0.601694009545573
"t2w",-0.26376251296131,0.564832086290954
"t2c",0.0857288544240569,0.671669817818833
"w2c",0.0423249936014371,0.394331833246807
"wc2",-0.0215312873187054,0.349180272874317
