"mu.param","Mean","StdDev"
"t",-15.4404924203096,1.2877211196745
"t2",-3.75181760034172,1.28771026554496
"w",16.8557860061101,0.761904821141768
"w2",-2.51206367770461,0.290192300942701
"c",6.10568286174663,1.13365066452508
"c2",-0.737675265286181,1.07195080454505
"tw",-3.60500209610431,0.308902630873061
"tc",-0.585068530817295,0.274242754652
"wc",0.0626939380082559,0.285392343278556
"t3",0.81189791264464,0.325408597411892
"w3",0.0740342206177669,0.351155805324394
"c3",0.0352578963620576,0.245176265134286
