"mu.param","Mean","StdDev"
"t",1.03370240825271,0.756574594453862
"t2",-1.40177381627222,0.37168570247754
"w",5.60285345383871,0.710763813511662
"w2",-1.45602422859153,0.62855085005406
"c",0.870772914764908,0.455418389951244
"c2",0.0494447974568969,0.267691901576557
"tw",3.34303086689998,0.794268612315769
"tc",0.394026126822835,1.84626542268981
"wc",0.338294442388556,1.02923947126918
"twc",-0.718926896119394,0.670073884405569
"tw2",-1.00086719228705,0.445103354679711
"tc2",0.181992741224324,0.665756060789332
"t2w",-0.772157557531155,0.284565939384904
"t2c",-0.329917528777171,0.724947108329996
"w2c",-0.074265973876599,0.450207833377989
"wc2",0.0909822056244523,0.410276006370552
