"mu.param","Mean","StdDev"
"t",-13.0020395404146,1.53426239042436
"t2",-4.38849360182904,1.38283412645436
"w",16.6360086559987,0.918517674727507
"w2",-3.44065155400914,0.588126320364277
"c",8.35215370321401,1.14598779763066
"c2",-1.24379879841824,1.15315398068487
"tw",-2.96526694182834,1.14487690409073
"tc",-1.4259525674629,1.05507580346542
"wc",0.474914080052788,1.01707663453233
"twc",-0.00356462514674798,0.396043838237702
"tw2",0.845036302346434,0.431845485435489
"tc2",0.229757056482977,0.423851366123714
"t2w",-0.0881747135052028,0.416549600712292
"t2c",0.0138901407459443,0.44710195020543
"w2c",-0.120938419897331,0.343288167047792
"wc2",-0.110688985768175,0.347479702967373
"t3",0.905032276798912,0.391140872656181
"w3",0.168106152015712,0.422810728634147
"c3",0.0588774000323643,0.306553694093329
