"sigma.param","Mean","StdDev"
"const",0.00867626009893372,0.00999275424315875
"t",4.57081072218246,0.489103092256335
"t2",0.175480849071943,0.260397948546629
"w",3.33340002610197,0.299607460648359
"w2",7.03551587459452,0.240206625340077
"c",8.31912391424685,0.402706485121593
"c2",-1.39639351731767,0.183370330191813
"tw",-3.05595657813449,0.299936449897059
"tc",-0.960689852296871,0.239085260565312
"wc",0.619321027900825,0.258111940105897
