"sigma.param","Mean","StdDev"
"const",0.00271573841395909,0.00998214558791093
"t",-0.566246237232175,0.510761741136059
"t2",2.81812292994534,0.243536579173287
"w",-0.507630493795386,0.294944045368354
"w2",0.178619401321713,0.252420693487529
"c",1.51111765101124,0.305279635005678
"c2",0.672260984736819,0.197492116974761
"tw",0.411406348854389,0.365433070417249
"tc",-3.15563816141289,0.413333197270653
"wc",-0.0469178020952201,0.170795292490212
