"mu.param","Mean","StdDev"
"t",-12.6928574507955,1.24465643792744
"t2",-4.57999125064674,1.26789579489543
"w",16.7186805229399,0.771040575962577
"w2",-2.87255309311169,0.309328061998214
"c",7.74605313691389,1.09957812647828
"c2",-1.14812566410335,1.07823275454676
"tw",-3.19063229294476,0.355011558039843
"tc",-0.684522289621613,0.306475995609644
"wc",0.136584260362236,0.313220888734006
"t3",0.958784528447319,0.331051714073841
"w3",0.206368311490278,0.403656330959916
"c3",0.087501514977137,0.253641262100091
