"mu.param","Mean","StdDev"
"t",0.830312880528812,1.18762252296235
"t2",-0.698583058720887,1.29531446598591
"w",6.18800824328961,0.521785192524184
"w2",-2.8556494827223,0.212118505344603
"c",0.61777295502973,1.25245824595584
"c2",0.664690288200276,1.20167001609598
"tw",1.04705560389452,0.333850635075399
"tc",0.159604343285791,0.280285181886521
"wc",-0.468492615086723,0.270155693478231
"t3",-0.382696174725094,0.365139899811166
"w3",1.05709053579646,0.231560417365786
"c3",-0.139135559547281,0.276040900894947
