"mu.param","Mean","StdDev"
"t",-6.52742086147515,0.918569465243062
"t2",-2.12700164079079,0.843951792843389
"w",11.7949071433529,0.572232949090861
"w2",-2.97779294331841,0.38620003519253
"c",20.6769681280499,0.75929770706076
"c2",-3.16119682891241,0.747314421675794
"tw",-0.216416543796335,0.698693094467321
"tc",-0.908672093961045,0.649079623321939
"wc",1.83139155132402,0.622975511503648
"twc",-0.00981631625937462,0.258129883438239
"tw2",0.459815247780722,0.273962222779428
"tc2",0.201339684951218,0.259135063396665
"t2w",-0.380064291700794,0.258077499571381
"t2c",-0.209175711730781,0.274377667371208
"w2c",-0.23019676622998,0.211692876448314
"wc2",-0.286853747682007,0.214314517146338
"t3",0.0857956624418897,0.241854261924334
"w3",0.324046848806459,0.268038598500845
"c3",0.233821638314559,0.193620935425751
