"mu.param","Mean","StdDev"
"t",-16.3678082960175,2.43574814691049
"t2",-2.54043116904227,1.94862034206261
"w",-0.487759557214213,1.16355180996485
"w2",-0.330612892127577,0.943675687549486
"c",3.75418088143762,1.43600082692648
"c2",-1.0141745890828,1.47734651604327
"tw",0.62080368430249,2.05417538812803
"tc",-0.256489344176342,2.15635473763322
"wc",-0.200357210349947,1.25354573054724
"twc",0.0120977673912683,0.746192343658571
"tw2",0.0624594515695533,0.767554537940791
"tc2",0.0421364985826433,0.795201942373683
"t2w",-0.152899483445503,0.663314540782324
"t2c",-0.00642152651869185,0.767552986559491
"w2c",0.025658470410565,0.411963836154944
"wc2",0.0244428198115129,0.372711358861207
"t3",0.558601595968085,0.591465291717576
"w3",0.082886203276683,0.457465073094548
"c3",0.119237651704123,0.401896877439413
