"mu.param","Mean","StdDev"
"t",-15.3410837421638,1.11677634834993
"t2",-2.72479455644373,0.954885372206962
"w",2.70056686790195,0.698233301355611
"w2",-1.98382051936685,0.536018430645332
"c",14.4860084202637,0.88750704172269
"c2",-1.88979705941259,0.834183775523357
"tw",0.186516452842071,0.856285434430753
"tc",0.338110634035238,0.767747523840419
"wc",0.0353633121243701,0.736241055748594
"twc",0.295729987160498,0.279283362381247
"tw2",0.311724346279318,0.311445627738918
"tc2",0.267136200325537,0.268167846817145
"t2w",-0.310104562920712,0.270725175322704
"t2c",-0.882920316451992,0.287582369426616
"w2c",-0.0632301134239148,0.239736122136201
"wc2",-0.134758996481752,0.222010976085415
"t3",0.0162395326695392,0.254057659709498
"w3",0.465091737166631,0.289362547382394
"c3",0.0334068045408462,0.204359275063596
