"mu.param","Mean","StdDev"
"t",-13.2877154584912,1.84649777298052
"t2",-4.30210156898483,1.61039822940119
"w",16.8224118802443,1.14455803867324
"w2",-3.29838313513579,0.862200443758428
"c",8.40135417390526,1.59923797092717
"c2",-1.31833507936113,1.47478565288465
"tw",-3.14329903955476,1.31791237616672
"tc",-1.2048169229648,1.28051628211251
"wc",0.361589139230859,1.30914485541209
"twc",-0.0338080493425826,0.418137879276251
"tw2",0.772587056132003,0.463561330928206
"tc2",0.213146161791281,0.453453459190856
"t2w",-0.0110119994861405,0.414092602714159
"t2c",-0.0438966762269843,0.464901079072276
"w2c",-0.144719073493378,0.417811759321236
"wc2",-0.0712332291622139,0.38697479363477
"t3",0.909329566278433,0.437302986003494
"w3",0.129357189823472,0.41272850841124
"c3",0.0745958832190408,0.354388631130461
