"mu.param","Mean","StdDev"
"t",-23.7567046206548,3.63954963683389
"t2",-1.61912813940292,2.10921638866031
"w",-2.20246985993818,2.12861101613137
"w2",0.65399094251352,1.80672159402187
"c",3.40085247164324,1.19859415902493
"c2",-0.697799901743031,0.831545865477461
"tw",3.61930636364257,3.1821510903785
"tc",-0.954872265207555,3.23178608226211
"wc",-0.104429243937817,2.84448751814004
"twc",-0.484459386237914,1.6920477321467
"tw2",-0.311094414681669,1.58886666400207
"tc2",0.276441461480093,1.0784140751401
"t2w",-1.09508713719896,1.47891894694271
"t2c",0.0175086159796229,1.54017753745922
"w2c",-0.298230441437953,1.12211270724234
"wc2",0.21209899280742,1.00570583692134
