"sigma.param","Mean","StdDev"
"const",0.015475355692536,0.00998869462087385
"t",4.48953045341302,0.395780864540889
"t2",1.47922558920772,0.217579377210409
"w",3.99609292233194,0.235532148789026
"w2",7.32111513951634,0.190978371419655
"c",8.30525615877175,0.307104698871691
"c2",-1.08230739543323,0.14752946772902
"tw",-2.49034258127926,0.248362825717463
"tc",-1.75921770999859,0.208781624263495
"wc",0.794582681623581,0.211728249545662
