"mu.param","Mean","StdDev"
"t",-22.5238444121589,1.43105953750515
"t2",-0.198107280815448,0.761246406519161
"w",3.82385039147827,0.813412166026731
"w2",-2.4939525164177,0.638470112807741
"c",3.83437383366791,0.681965150220365
"c2",-0.423720028735801,0.357996239766665
"tw",1.36667076003664,1.21486516730151
"tc",-0.67407204317946,1.21100037758753
"wc",0.710012959410023,0.946880750341582
"twc",-0.254327182382527,0.448245371696695
"tw2",0.456227597714725,0.509776183984271
"tc2",-0.0641243333095813,0.400625385464998
"t2w",-0.828293183749846,0.466015928885129
"t2c",0.170101874286089,0.446579729068933
"w2c",-0.120855636514988,0.332915927565145
"wc2",-0.165660753238923,0.309135230963786
