"mu.param","Mean","StdDev"
"t",-1.03976464563254,0.924614837441672
"t2",-2.61601856414799,1.00693277678452
"w",0.36297769058742,0.48428121696324
"w2",-0.196785570680711,0.246132647648638
"c",20.0294798452946,0.611846436774918
"c2",-3.52172255281948,0.612233186159709
"tw",0.117955509653923,0.304349163735995
"tc",-0.405921866293733,0.246333794283355
"wc",-0.221804281148954,0.251795192084459
"t3",-0.148141707081693,0.280119483733233
"w3",0.0567609795701997,0.222513396880802
"c3",0.335435545133051,0.153123427747581
