"mu.param","Mean","StdDev"
"t",-16.9117861511446,2.24252341704329
"t2",-0.981217589261592,1.23688342509226
"w",-0.703574047719185,1.19398115452835
"w2",-0.338011792264056,0.882353078022064
"c",3.23098321967067,0.903818495924168
"c2",-0.514766021917882,0.491393068861492
"tw",1.04081979960091,1.80794761573258
"tc",-0.50037380622282,1.98325263054253
"wc",0.122365096713692,1.32496131230323
"twc",-0.0989477911223853,0.711081032859909
"tw2",-0.0192468811081864,0.789293326175579
"tc2",0.0749140985823185,0.65014603572974
"t2w",-0.239670533500296,0.705771646842907
"t2c",0.0893847020212108,0.72315299205573
"w2c",0.0481915036932765,0.438633249613305
"wc2",-0.0477287061952048,0.41286715599999
