"mu.param","Mean","StdDev"
"t",-13.8172176811464,1.44204597170603
"t2",-2.66186985297374,0.700513258833017
"w",25.4577577581801,0.919992885401179
"w2",-3.57602371155595,0.745692812431993
"c",34.4698910763681,0.961459676279152
"c2",-5.78273170921473,0.490095026825204
"tw",-1.34528187526632,1.23526868556182
"tc",-5.5965932784867,1.15261253626168
"wc",7.38290795351549,1.19863322134023
"twc",-0.629838079321445,0.433271554479279
"tw2",1.11341553525309,0.478144072646698
"tc2",1.11391096735072,0.373470345353095
"t2w",-1.11970619370581,0.456098226350989
"t2c",-0.263941287135043,0.4448801259702
"w2c",-0.301133783595137,0.406528550378836
"wc2",-1.09360008895948,0.411221605269761
