"mu.param","Mean","StdDev"
"t",-19.2768745844906,3.0539997212226
"t2",-7.84387140906582,2.66065171909161
"w",-0.834796721171338,1.51543507770961
"w2",-0.137964947169602,1.02691878312186
"c",2.78772692169654,1.71867642219242
"c2",-0.68707304303237,1.80154169171594
"tw",0.798889695623443,2.24548875372772
"tc",-0.597757248878182,2.45581984798692
"wc",0.0583780467547827,1.68484874730147
"twc",0.040075549904686,0.788168024948191
"tw2",-0.107507957545287,0.880014556634105
"tc2",0.151679853219318,0.994352755515267
"t2w",-0.168551950919497,0.829251706287416
"t2c",-0.0808529147982597,1.02097825858241
"w2c",0.0493323250706319,0.534866467440016
"wc2",-0.047443343867312,0.512620273574582
"t3",1.97596675830713,0.786221327623436
"w3",0.0863359477307741,0.53270985535551
"c3",0.0549702760360733,0.519101026080597
