"sigma.param","Mean","StdDev"
"const",0.0250966204282036,0.00997118229254348
"t",1.41187352071933,0.240621422412169
"t2",2.32657338743783,0.139558878679023
"w",1.49348668283737,0.150489478169298
"w2",5.48946762350552,0.119323985219773
"c",6.71688973591108,0.212011420506208
"c2",-0.44090597724552,0.101306060533999
"tw",-2.97538468794501,0.151466453110054
"tc",-2.18828723683722,0.138711672082636
"wc",0.937116432309184,0.136012269597954
