"mu.param","Mean","StdDev"
"t",-2.01135882929142,1.05115501417106
"t2",-3.65207502344621,0.512999370124632
"w",0.542953944510409,0.570494652883
"w2",0.0475739207167411,0.465155582908741
"c",28.8933966578136,0.661522114387433
"c2",-5.952869538558,0.336000884929114
"tw",0.52197430485131,0.885813948727475
"tc",-2.01962407245936,0.968868355584835
"wc",-1.40383600245085,0.694689814370666
"twc",-0.271679978982085,0.310357860511313
"tw2",-0.458748012229943,0.345642354981931
"tc2",1.17182499656582,0.320239497184595
"t2w",-0.00631526226911898,0.292310008582989
"t2c",-0.874416719624712,0.342619200617268
"w2c",0.169388507584829,0.251964304206193
"wc2",0.53583740271775,0.242919424622804
