"mu.param","Mean","StdDev"
"t",-24.0261174959168,0.620587765035931
"t2",-0.122087558524764,0.325078085616509
"w",-0.510405261015088,0.337020924280818
"w2",-0.12171128607501,0.256861131097275
"c",3.81886517716935,0.364441714913342
"c2",-0.520271780589228,0.190752362192014
"tw",0.571349896037069,0.515332141687576
"tc",-1.10876884824644,0.537456886195905
"wc",0.16825418354788,0.429515438472999
"twc",-0.0863770629505849,0.189451572518979
"tw2",-0.00850926364352642,0.212271290804853
"tc2",0.0836155487093443,0.185467375272162
"t2w",-0.138817923163188,0.196796328369707
"t2c",0.190474441097762,0.202662096020488
"w2c",0.0157131172169262,0.1543824700376
"wc2",-0.00473997328447534,0.151892832687373
