"mu.param","Mean","StdDev"
"t",-13.5941989336246,0.872836293016555
"t2",-3.04155968309731,0.871323148202708
"w",3.09358052463452,0.539526611952464
"w2",-1.77965444451412,0.228326282187315
"c",13.6273791297321,0.844328049539181
"c2",-1.26185639422085,0.788703100718998
"tw",-0.371102189854353,0.235193929352079
"tc",-1.17784210656805,0.204716700495367
"wc",-0.000515628117060505,0.208127531500159
"t3",-0.168108625681256,0.221823879842171
"w3",0.341005156263246,0.26592927699283
"c3",0.00192680316628486,0.176406755491041
