"mu.param","Mean","StdDev"
"t",-18.7028215089136,2.82662398068222
"t2",-8.68967252770751,3.03361998375974
"w",-0.649734194165654,2.03308616132534
"w2",-0.125095017090334,0.752138897095789
"c",2.80065637239294,1.95750261196049
"c2",-0.768133998030582,1.94128169321049
"tw",0.404389574942012,1.09219650119045
"tc",-0.266391821225466,0.709244417743868
"wc",0.0256133631977446,0.626348564076435
"t3",2.16317001426401,0.90748462293886
"w3",0.00403276260373455,0.688767056941337
"c3",0.0809939035924964,0.431451078797135
