"sigma.param","Mean","StdDev"
"const",0.00704768554099415,0.00999272261696197
"t",1.60587940542361,0.528261244525907
"t2",3.74791275283621,0.317251823528929
"w",1.30021873623097,0.306424643724124
"w2",3.49878275226863,0.211094477753664
"c",4.03221435464575,0.303433898657293
"c2",-0.814254867469966,0.140899093394351
"tw",-3.06815550676681,0.305518499267903
"tc",-0.818169942033739,0.271231701031984
"wc",-0.298678478901956,0.192899542742245
