"sigma.param","Mean","StdDev"
"const",0.00124673939138636,0.00999916057639364
"t",1.96896890009998,1.16064184188503
"t2",1.34622109691482,0.737447054756819
"w",0.904561816599961,0.750101538166213
"w2",7.62823088162548,0.722910680770005
"c",6.16151276236496,1.00446400268808
"c2",-1.43441246824332,0.490638815471134
"tw",0.799301458844916,0.928279640261073
"tc",-0.839169398542902,0.562705706854003
"wc",0.475818375011385,0.6522430793946
