"mu.param","Mean","StdDev"
"t",-15.2449321260269,1.39144591916552
"t2",-2.46473383658975,0.841519288589168
"w",2.8755255200929,0.679012850135377
"w2",-1.975066931415,0.600327660419599
"c",14.5975852256158,0.674388959124242
"c2",-1.91247576176637,0.364853893030138
"tw",0.649440101877271,1.06846433865338
"tc",0.202848676671584,1.1270849337843
"wc",0.36684284437467,0.71609541213144
"twc",-0.0294400594803637,0.442585165544555
"tw2",0.138146538347129,0.39928316231347
"tc2",0.331217142390241,0.428878653020755
"t2w",-0.264639958132722,0.426942274294812
"t2c",-0.977033671348415,0.456799801433732
"w2c",0.0955873509583125,0.349440596217381
"wc2",-0.132397172405973,0.308004676233521
