"mu.param","Mean","StdDev"
"t",-23.0148318590694,1.65629471688386
"t2",0.0388574236437293,0.798640288868296
"w",3.43063329718602,0.961468013812069
"w2",-1.38413440628303,0.803730576754223
"c",2.86987525314769,0.774896080503127
"c2",-0.319227589037163,0.39438383105484
"tw",1.75304074543919,1.32326182323088
"tc",-0.109622766164277,1.44223769473392
"wc",1.27755212616159,0.963144478969813
"twc",-0.414852060629306,0.533138000369897
"tw2",-0.037489756809443,0.534182274049768
"tc2",-0.0851921522336737,0.441980521076548
"t2w",-1.05978372595143,0.435872344013862
"t2c",-0.0612323124920423,0.466199454145834
"w2c",-0.410480033051178,0.376854183601827
"wc2",-0.176516068472165,0.308619633162829
