"mu.param","Mean","StdDev"
"t",-19.8484273831196,1.13029952359602
"t2",-4.11982038888016,1.26006877725415
"w",4.27735562066173,0.635316984355683
"w2",-2.37243607942098,0.292845427475609
"c",3.96377412502817,1.06736913366246
"c2",-0.587559623949695,0.9843900499274
"tw",-1.12145054650089,0.373591753886427
"tc",-0.416990950342545,0.335521794554094
"wc",-0.236834557268125,0.28095574140903
"t3",1.24566273244484,0.352943618846673
"w3",0.740418623052849,0.3445054030518
"c3",0.0155104614924644,0.223930268618015
