"mu.param","Mean","StdDev"
"t",-17.3499229398873,0.733203753182153
"t2",-1.05525511707557,0.713618624644149
"w",-1.29050555184314,0.421380765001519
"w2",-0.215262595871841,0.30352766891207
"c",10.4535085937444,0.562093312116724
"c2",-0.183899592520803,0.562542454714325
"tw",-0.497212534910282,0.648533389744145
"tc",1.05285920257199,0.625808050721083
"wc",-0.2931656969884,0.464883208846728
"twc",-0.000544709023090596,0.244052153689477
"tw2",0.198822533531407,0.291242962885283
"tc2",0.11082246700635,0.26409057171548
"t2w",0.16490147359574,0.255842330215803
"t2c",-0.829460701844621,0.275876814699539
"w2c",0.00754795185250931,0.173459253302175
"wc2",0.00364846479953623,0.159270531538736
"t3",-0.282213756195413,0.230615175218941
"w3",0.152553298329568,0.209564095348943
"c3",-0.207305064713963,0.150272174278698
