"mu.param","Mean","StdDev"
"t",-1.43689450360156,0.910945953641969
"t2",-2.50304720159246,0.441524894853091
"w",0.321341158224979,0.476689149444034
"w2",-0.116480719249054,0.390679938696038
"c",19.1318039504449,0.401547423595674
"c2",-2.40420521050236,0.211176264364589
"tw",0.0337613632728001,0.687133835452534
"tc",-0.132371275214107,0.776535198474176
"wc",-0.468853086840535,0.490518449115556
"twc",-0.0187160628144732,0.253681934337927
"tw2",-0.140198250165348,0.265833484461904
"tc2",0.323466064722406,0.252762086565012
"t2w",0.0597167858670594,0.237708509692024
"t2c",-0.538766904124,0.274565860687374
"w2c",0.0607477521318251,0.192601207410926
"wc2",0.132140351857728,0.153209788213859
