"mu.param","Mean","StdDev"
"t",-21.1456984024943,2.52259726339354
"t2",-2.26915349269037,1.21970845410759
"w",-1.18440647689348,1.23945951077747
"w2",-0.166460020723148,0.983913444476315
"c",1.75115110519617,0.918883635183169
"c2",-0.0096530344709302,0.464890849648742
"tw",1.68422309685211,1.8334417150529
"tc",-0.664863386763667,2.20049149398928
"wc",0.863514503119767,1.27943354968884
"twc",-0.0574258936976019,0.723832694777489
"tw2",-0.333003141261987,0.756929347340661
"tc2",-0.35088629790821,0.648443266338345
"t2w",-0.540268116303058,0.599385102874345
"t2c",0.530885719107921,0.716787263557069
"w2c",-0.0070621820767918,0.425099324397331
"wc2",-0.273347721799584,0.377017500543164
