"sigma.param","Mean","StdDev"
"const",0.0259350082125293,0.00997337635520135
"t",1.61023958751932,0.239701067607986
"t2",2.92991488491572,0.136688929577752
"w",2.14388090481861,0.15591229661263
"w2",7.1678421343594,0.120359580007086
"c",9.12081929305626,0.219026405321245
"c2",-0.880764956908455,0.103830730294526
"tw",-5.23022491835313,0.151388542937277
"tc",-2.59691142215545,0.13582146556758
"wc",1.93669407897736,0.131401892560282
