"mu.param","Mean","StdDev"
"t",-0.59905150092109,2.69898118464604
"t2",-8.45830452928626,2.41425151793772
"w",5.79191011027162,1.77164216298502
"w2",-3.28262109018514,0.634228281397653
"c",11.7500446380713,2.91611355710302
"c2",-0.5466659030417,2.71224627485977
"tw",-2.5604604927672,0.617848930144163
"tc",-1.30225029715253,0.574914267734088
"wc",-0.220627373704934,0.676487759655557
"t3",0.994581902969265,0.553431317929811
"w3",1.34863795311446,0.776248219110424
"c3",0.0284769401148518,0.60910774079587
