"mu.param","Mean","StdDev"
"t",-16.7951584300807,0.538087071934502
"t2",-2.43967740339521,0.197038722161301
"w",0.0120645819834113,0.350286225108332
"w2",-0.1747723684858,0.183617388126968
"c",8.90518110939775,0.370487340266889
"c2",-0.965594043731797,0.159321981283842
"tw",-0.163933059073031,0.295911734788542
"tc",-0.281792990847587,0.199426755921476
"wc",-0.191485210057869,0.235273170251631
"twc",0.138049479091987,0.191185253247008
