"mu.param","Mean","StdDev"
"t",1.02221972992064,1.34562327554197
"t2",-1.24375960758782,1.1037143361966
"w",5.69723635944235,0.803278349621467
"w2",-2.43759067547908,0.658320074125272
"c",0.524266998343421,0.772589135961095
"c2",0.494260270478365,0.744755500581272
"tw",1.85268699680637,1.09242615192677
"tc",0.607417780103372,1.16362887716041
"wc",0.227232583287808,0.674420267726392
"twc",-0.100707547893109,0.420122324574304
"tw2",-0.378550301363169,0.349460640574832
"tc2",-0.174988721716977,0.372261384703521
"t2w",-0.359868164551506,0.351347948456841
"t2c",-0.0668362227082474,0.386421192111647
"w2c",0.0333598527730994,0.277353089157596
"wc2",-0.1515531661169,0.172896026611626
"t3",-0.125089346279956,0.30834416200553
"w3",0.8433227151985,0.246930862287135
"c3",-0.0716533561744423,0.18923424140168
