"mu.param","Mean","StdDev"
"t",-23.4759198627033,0.666760875120778
"t2",-1.60594609304869,0.600304687238361
"w",-0.096758859341506,0.362807120893169
"w2",-0.124470484570453,0.232952642983092
"c",3.60776881019844,0.447899822332129
"c2",-0.873776502439377,0.440432174683026
"tw",-0.0156553892923111,0.506266064864128
"tc",-0.865891187065062,0.510164043052903
"wc",-0.125159268589752,0.392304155215916
"twc",0.0560609458970022,0.180688551477463
"tw2",0.0265536891819052,0.201711746439013
"tc2",0.136020057604144,0.207873713964741
"t2w",-0.0135531060832024,0.19120001378178
"t2c",0.0161602744753126,0.214524794655045
"w2c",0.0233196011815412,0.129398236574758
"wc2",0.024697051234159,0.124513578639991
"t3",0.533629249137487,0.183084075864092
"w3",0.0484779314670471,0.153050933335713
"c3",0.0864227123898104,0.116524814546661
