"sigma.param","Mean","StdDev"
"const",-0.0131356169777608,0.00997834259681956
"t",3.87089972093661,0.381715027942916
"t2",0.700245311277568,0.218671489542697
"w",5.55388080365687,0.275091979650819
"w2",1.89849651284623,0.135669003123405
"c",9.92583547187809,0.336130023188592
"c2",-2.43336682467608,0.114973740819436
"tw",-2.50860860457675,0.173429750658579
"tc",0.056418721074489,0.166442296737376
"wc",-2.49359370338182,0.161869776664263
