"sigma.param","Mean","StdDev"
"const",0.0154584592130383,0.00998875466442435
"t",4.49106739354341,0.39631094129881
"t2",1.48088944531017,0.217760120194324
"w",4.01059435474527,0.235907802062293
"w2",7.33681996809323,0.191338519005911
"c",8.30112675433428,0.307197774908304
"c2",-1.08180046304526,0.147564605044934
"tw",-2.49778006573167,0.248527514742784
"tc",-1.75815621138339,0.208820038262116
"wc",0.786035070188869,0.212011009810211
