"mu.param","Mean","StdDev"
"t",1.13752254978825,2.67073549448514
"t2",-10.0538798783347,2.38985963836506
"w",7.56585562382329,1.81793269309848
"w2",-6.21050416563237,1.25949085302956
"c",12.5610005939368,2.54211163291521
"c2",-0.678845007340098,2.43611409999254
"tw",-4.65655581782501,1.99438600748103
"tc",-1.59065547208164,1.82786281965034
"wc",0.102345344111534,1.98849539963049
"twc",-0.175235257807483,0.780068964821608
"tw2",1.87260362194054,0.739224030155086
"tc2",0.167109950914251,0.686595551630724
"t2w",0.456529954368815,0.708110244090597
"t2c",-0.048828776848467,0.774233549394321
"w2c",-0.0771391118130697,0.671618148206669
"wc2",0.0730704387565199,0.705782790293459
"t3",1.28551088286112,0.64698468363744
"w3",1.25275057429339,0.823104708550433
"c3",-0.0272883472024296,0.626000880627627
