"mu.param","Mean","StdDev"
"t",-15.6678354061826,1.71955087050219
"t2",-1.26812357639017,0.794926739246057
"w",15.0221562649373,1.63680101748668
"w2",-2.32118754450058,1.29586167364243
"c",7.39413521191323,1.12865821503649
"c2",-0.676145506864727,0.540339958318443
"tw",-1.16799888268173,1.28861513658848
"tc",-0.543665936806073,1.35230431827401
"wc",1.8341938736944,1.39552445613992
"twc",-0.301685238550636,0.521463779544807
"tw2",0.584146875181075,0.556158415398674
"tc2",-0.133437839522252,0.388538829294078
"t2w",-0.528139675022814,0.35983285769047
"t2c",0.156028537288808,0.499314720520754
"w2c",-0.577883506920832,0.547331919781245
"wc2",-0.411486766309957,0.374442773467306
