"mu.param","Mean","StdDev"
"t",-19.203402150157,1.16919947047922
"t2",-4.9434389960415,1.36106433130822
"w",4.5865360135065,0.731578752876576
"w2",-2.39559088204452,0.326032676682575
"c",3.04611435695671,1.04927756677593
"c2",-0.454527765620332,0.97691018640259
"tw",-1.32554527703071,0.459595224901917
"tc",-0.573591301161639,0.390879048628933
"wc",-0.152630580496043,0.303252131163396
"t3",1.40970004416996,0.403462798685608
"w3",0.783309808084233,0.405100140859594
"c3",0.0371097233590344,0.222737381351028
