"mu.param","Mean","StdDev"
"t",-13.2816995501104,2.22885152680481
"t2",-5.37757461033555,1.64905078533075
"w",6.73416801000793,1.31529455627684
"w2",-5.24455012774424,1.1324684501465
"c",24.6501554644557,1.92511577061082
"c2",-6.45227285691754,1.63003637275227
"tw",2.86552374749769,1.75047031804152
"tc",-1.3157172163493,1.62465133006175
"wc",2.02445527104811,1.26726663749009
"twc",0.31602192749602,0.557456666290753
"tw2",0.411096570489448,0.608436661908517
"tc2",0.967109341844022,0.52705180394933
"t2w",-1.10518428896591,0.507854467767615
"t2c",-1.46550348547558,0.534946695834087
"w2c",-0.349837467444295,0.482758903585059
"wc2",-0.495226213596727,0.407936307950378
"t3",0.573829050767047,0.448671783670809
"w3",1.27673647749449,0.54197829922026
"c3",0.566686981580656,0.381918933627387
