"sigma.param","Mean","StdDev"
"const",0.0158455830236798,0.00997871239375458
"t",0.911860139532729,0.266434054259514
"t2",2.09430773428637,0.155527874167083
"w",0.521483366806099,0.174036283831751
"w2",5.57456322713006,0.140716226624177
"c",6.20935974555653,0.244247796488272
"c2",-0.859306161982447,0.114470546545295
"tw",-2.01540923714806,0.178819998136013
"tc",-1.54664766639943,0.147184068159164
"wc",0.530611062988989,0.146914698654639
