"mu.param","Mean","StdDev"
"t",-15.1604522394762,1.21386386258428
"t2",-4.15179699089583,1.24174456758483
"w",16.7415577395663,0.748608949812539
"w2",-2.677367619679,0.306184815390929
"c",6.30164392028844,1.04911531478037
"c2",-0.87871431657903,1.02440873474817
"tw",-3.51205429766988,0.352222591287998
"tc",-0.586349275765327,0.294756364653128
"wc",0.0906519452237831,0.305665022805929
"t3",0.914642823520173,0.324493690817434
"w3",0.0944213358934128,0.395126452743091
"c3",0.0650466877965344,0.240598655155458
