"mu.param","Mean","StdDev"
"t",-16.8703960665078,0.721339483798829
"t2",-2.31855473072916,0.515208426301318
"w",-0.101793541130544,0.852255140545364
"w2",0.0203037061074498,0.477705996002001
"c",9.01423465964699,0.914886352917368
"c2",-1.10143326809802,0.40942993840904
"tw",0.245729420154105,1.28909073172311
"tc",-0.248008955821812,1.15944481465073
"wc",-0.291914061765068,1.02641143677882
"twc",0.0231259720052032,0.405736996175257
"tw2",-0.146307725357594,0.446394383941208
"tc2",0.135553831503939,0.421093920077083
"t2w",-0.0653841355975276,0.512184374561939
"t2c",-0.0917444704705625,0.419185152705355
"w2c",-0.0677867605542098,0.274933540144882
"wc2",0.0430013449725751,0.300239335546793
