"mu.param","Mean","StdDev"
"t",-16.4993228705827,0.661689617608374
"t2",-0.604978309796866,0.677227047159892
"w",-1.13205708791577,0.340942452323579
"w2",-0.110736227337915,0.162080821415086
"c",10.0726870461648,0.561262131449839
"c2",0.281063896158765,0.529561330392632
"tw",-0.205677201531426,0.218492629236911
"tc",-0.590326854515229,0.201782758456564
"wc",-0.278463936446743,0.16032558371869
"t3",-0.652469536997155,0.178475092340326
"w3",0.0603456576319206,0.182126522688303
"c3",-0.247250822526661,0.120611450771464
