"sigma.param","Mean","StdDev"
"const",0.0150342458339439,0.00998890247984912
"t",4.76841047841615,0.413236105132355
"t2",1.78248971277364,0.223718107128407
"w",3.99922010404317,0.242842666733794
"w2",7.58948502605642,0.189331197525086
"c",9.75005107376014,0.327517649601425
"c2",-1.04043348010448,0.158254888091523
"tw",-3.53533593405721,0.245936656344719
"tc",-2.32449049021469,0.219145124553821
"wc",1.57156209525675,0.219189171416876
