"mu.param","Mean","StdDev"
"t",-20.0939449351441,1.75108405143535
"t2",-4.75929966913347,1.55023390659427
"w",4.37839252454274,1.00002611812117
"w2",-2.61885692257401,0.712637462069804
"c",3.39309422908181,1.08720511974597
"c2",-0.721632443946786,1.0766669022422
"tw",-1.23493844743247,1.47989949944837
"tc",-0.119968674677848,1.40649848104089
"wc",0.15784727955536,1.05693092068026
"twc",0.263056627372118,0.529057828153589
"tw2",0.69127628014105,0.597945457148457
"tc2",-0.0451033172789752,0.567958802766237
"t2w",-0.27330186095256,0.554869154090884
"t2c",-0.202873861024652,0.575442528782945
"w2c",-0.142412057095942,0.372781663976613
"wc2",-0.156068819299438,0.335238091260813
"t3",1.45546070675938,0.480002368163647
"w3",0.860867940896188,0.437947889749491
"c3",0.105328325162307,0.29284272475924
