"mu.param","Mean","StdDev"
"t",-12.3935151944943,0.689203259612595
"t2",0.286959992580528,0.658361339429884
"w",0.130095240353445,0.522081818206723
"w2",-0.0902738697632855,0.228346676924045
"c",23.2955341225626,0.936657223693572
"c2",-5.41785019947003,0.888938828145165
"tw",-0.12468218049117,0.354393190600963
"tc",-0.159536065177259,0.385317753031484
"wc",0.0145285781920966,0.25368142707418
"t3",-1.37140217627698,0.200086686870078
"w3",0.0435026933109113,0.293658693359173
"c3",0.399218191212977,0.201363215278527
