"mu.param","Mean","StdDev"
"t",-1.9274820676618,1.16176825470922
"t2",-3.02194661781478,0.931331235620981
"w",0.42436400417411,0.646967258839078
"w2",0.13227018071773,0.554163591896113
"c",30.1943867339317,0.767266710137687
"c2",-6.48515530259097,0.413779592836736
"tw",2.120544657347,1.28330642770209
"tc",-4.07106131233919,1.29545283614163
"wc",-2.3497783132106,0.719985598091321
"twc",-0.454020903085094,0.591737081333921
"tw2",-0.677760689782743,0.604305721282636
"tc2",2.01490039691868,0.520956658328221
"t2w",-0.455610751126006,0.597320398577061
"t2c",-1.26478655283295,0.593274687742526
"w2c",0.276082404942768,0.316340920534506
"wc2",0.807033542104795,0.283050415395272
