"mu.param","Mean","StdDev"
"t",-22.7912865589176,3.11540876034671
"t2",3.84536361750534,3.01593655989326
"w",-1.67458601608683,2.0189299498048
"w2",0.0153686360023552,0.650952602894539
"c",8.63570161877568,2.54800777539283
"c2",-0.5467492460338,2.49098263611578
"tw",0.243872922591868,0.70521061252941
"tc",-0.892933216336636,0.702490656410835
"wc",0.408528755258526,0.679459620341119
"t3",-1.02192458259874,0.770188734985119
"w3",0.30814473708875,0.848960485288845
"c3",0.0276455035505136,0.600006103508221
