"mu.param","Mean","StdDev"
"t",-13.8366844073652,3.37299457516921
"t2",-0.311923406325618,3.42467151773237
"w",9.87872922512755,2.32700894051037
"w2",-5.89888265493255,0.996409199598719
"c",15.6467668432885,3.0531613972455
"c2",-3.01530818712476,2.81067097598451
"tw",4.41422181873851,1.15047735693135
"tc",-0.834291354459226,0.817491601666763
"wc",-2.50850961158902,0.945086965500576
"t3",-0.114375960832724,0.890389063483396
"w3",1.2379093438569,1.22257726340087
"c3",0.554102168614246,0.62959500337253
