"mu.param","Mean","StdDev"
"t",1.29161960710101,0.995892271998947
"t2",-0.699459889004281,1.05313039775982
"w",0.352809381188299,0.423109073856786
"w2",-0.332994947687979,0.236838801364796
"c",13.4958018554158,0.601979521035088
"c2",0.855006739863641,0.720107778608218
"tw",0.129373407345332,0.280042748085486
"tc",-0.125760885076616,0.251770669489097
"wc",-0.127099061633831,0.188268292018253
"t3",-0.54538816092108,0.295164577730268
"w3",0.0865964117604924,0.252746181393989
"c3",-0.371911354078926,0.177823791624289
