"mu.param","Mean","StdDev"
"t",-21.7753240152367,3.36007328896632
"t2",1.09062956806365,1.4860176051605
"w",-1.20988112270071,1.92105548147748
"w2",0.152256196905963,1.30924820223304
"c",9.23763996544495,1.90248905244895
"c2",-0.823011099010723,0.996281949737469
"tw",-0.206669291671464,2.333938919658
"tc",0.443008762859408,2.74093590509577
"wc",0.847401549991101,2.35602490244316
"twc",-0.261006426262002,0.789778528194222
"tw2",-0.186686302430351,0.803183326862051
"tc2",0.24463188385947,0.812908554536146
"t2w",0.272318952586991,0.777893170700296
"t2c",-0.880075459495271,0.945308037820044
"w2c",-0.019542904529229,0.775322260540789
"wc2",-0.0921387170890073,0.790186544337817
