"mu.param","Mean","StdDev"
"t",1.56782010760803,0.5579995559906
"t2",-1.47489279309038,0.635914981049603
"w",5.95303129892689,0.34615056471923
"w2",-2.65508607463465,0.184918021577331
"c",-0.09626539577726,0.45554235699564
"c2",1.25695035715858,0.465149146155776
"tw",0.763656024302579,0.178519398112567
"tc",-0.072853567343363,0.165802781550603
"wc",-0.240503341113521,0.182120234249037
"t3",-0.121580425751532,0.171779051018672
"w3",0.965666338573796,0.197547518228475
"c3",-0.255520760381558,0.111555859620261
