"sigma.param","Mean","StdDev"
"const",0.00208232217113082,0.00998803131180972
"t",-0.481436007260903,0.434108721313888
"t2",2.0898133571778,0.360554098137809
"w",0.136902121189751,0.229267604633631
"w2",0.478977551878471,0.185667806687095
"c",1.15789077707351,0.315673123043322
"c2",0.649146554366468,0.18436212799238
"tw",-0.607677851158338,0.275109475241852
"tc",-2.47707665384222,0.373297933857809
"wc",0.40975989077016,0.206649029929287
