"mu.param","Mean","StdDev"
"t",-15.3473601874975,0.880668596321019
"t2",-2.62738202763994,0.416717336202523
"w",2.88248481335835,0.618187133883514
"w2",-1.73201118090886,0.515241608418329
"c",14.3546604316475,0.574570022947885
"c2",-1.77677736807054,0.283250117730079
"tw",0.704323610766143,0.763182415965789
"tc",0.298161089958256,0.731859879786416
"wc",0.341754341779609,0.680017177366171
"twc",0.137177635018248,0.263280475329357
"tw2",0.170266147048557,0.295928252335016
"tc2",0.300868933257782,0.229809170821476
"t2w",-0.410933072885978,0.244222932937493
"t2c",-0.913210240923709,0.265057409016161
"w2c",-0.0805627018327545,0.233766900341428
"wc2",-0.157965630686408,0.212607785604866
