"mu.param","Mean","StdDev"
"t",-3.57163679254769,1.02182498898497
"t2",-0.525149817224959,0.95887967741073
"w",8.40889784384552,0.670934142774817
"w2",-3.01108480319346,0.337530118409411
"c",14.5150557790586,0.972303413238472
"c2",-0.815059955491971,0.843736516132306
"tw",-0.0251038754165763,0.420375274778361
"tc",0.0341301328489578,0.254270281258917
"wc",0.168996806256877,0.274259305642075
"t3",-0.413049235166787,0.232927696076445
"w3",0.588776476284931,0.38710018258658
"c3",-0.0598091751155216,0.189608623637442
