"mu.param","Mean","StdDev"
"t",-16.3713614737871,1.45618066267135
"t2",-2.66095656738166,1.79687530886501
"w",-0.554571738695279,0.858108137695149
"w2",-0.252163704990987,0.381075976318139
"c",3.64007188789439,1.37276183267739
"c2",-0.909484075919388,1.30229988840786
"tw",0.397836473052555,0.604141394214944
"tc",-0.0979703168785153,0.58868385972656
"wc",-0.141970712228446,0.375104522898793
"t3",0.595538774818471,0.567371699166446
"w3",0.121429428278639,0.457237738648135
"c3",0.0959208281218557,0.303110767899561
