"sigma.param","Mean","StdDev"
"const",0.00871397151868281,0.00999266953116731
"t",4.6284168584513,0.487454589684458
"t2",0.139239453136201,0.258859719019952
"w",3.36266218357662,0.298869363416022
"w2",7.02126770739065,0.239083393209873
"c",8.23874482835827,0.399131945686495
"c2",-1.3947112758939,0.181504705989592
"tw",-3.05636751452403,0.297637753499
"tc",-0.920162621447376,0.236458452553842
"wc",0.597706476090196,0.255427228452356
